,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
190,10.50,Crème d'orCream ice creamCaramel,unknown,1000ml,Frozen Food,Migros,2023-05-24
191,10.60,Waffle CornetChocolate,Fun,8 x 145ml,Frozen Food,Migros,2023-05-24
192,6.30,  MSCFilets Gourmet Alaska pollack Bordelaise,Pelican,400g,Frozen Food,Migros,2023-05-24
193,9.95,Mochi Ice Cream,Sélection,2x chocolate-2x mango-2x matcha-green tea-2x coconut8 x 35g,Frozen Food,Migros,2023-05-24
194,8.20,M-ClassicRaspberriesUnsweetened,unknown,500g,Frozen Food,Migros,2023-05-24
195,3.50,BioCauliflower,unknown,500g,Frozen Food,Migros,2023-05-24
196,9.50,Migros BioShrimpsRaw and peeled,unknown,200g,Frozen Food,Migros,2023-05-24
197,5.95,Prawns Cocktail,Pelican,300g,Frozen Food,Migros,2023-05-24
198,8.95,Don PolloChicken stripesIn crust,unknown,400g,Frozen Food,Migros,2023-05-24
199,10.50,Crème d'orCream ice creamChocolate,unknown,1000ml,Frozen Food,Migros,2023-05-24
200,4.80,  MexicanPotato slices with breadingFor final baking,Denny's,600g,Frozen Food,Migros,2023-05-24
201,7.95,Don PolloCrunchy Chicken Nuggets,unknown,400g,Frozen Food,Migros,2023-05-24
202,6.50,Migros BioGruyere Delights,unknown,6 pieces360g,Frozen Food,Migros,2023-05-24
203,7.80,Farmer's BestAsia MixSeasoned,unknown,750g,Frozen Food,Migros,2023-05-24
204,6.50,Migros BioSpinach Cookies,unknown,6 pieces360g,Frozen Food,Migros,2023-05-24
205,4.95,Potato Puffer,Alnatura,10 pieces600g,Frozen Food,Migros,2023-05-24
206,4.20,Delta-JetWater iceWith pineapple and orange aroma,unknown,8 x 53ml,Frozen Food,Migros,2023-05-24
207,14.80,"Migros BioShrimps Tail-OnPeeled, cooked",unknown,300g,Frozen Food,Migros,2023-05-24
208,9.95,Boule d'or Le GruyèreCheese rollPao de queijo,unknown,340g,Frozen Food,Migros,2023-05-24
209,3.70,PizzaVegetale,Alnatura,340g,Frozen Food,Migros,2023-05-24
210,1.95,Soft IceIce creamStrawberry &Vanilla,unknown,220ml,Frozen Food,Migros,2023-05-24
211,3.75,M-ClassicMushroom ramekins,unknown,280g,Frozen Food,Migros,2023-05-24
212,5.95,Beyond MeatBeyond burgerVegan,unknown,2 x 113g,Frozen Food,Migros,2023-05-24
213,4.95,"M-Classic  Happy HourPuff pastryWith spinach/, bacon, ham/, cheese, cheese,/onion filling and pork product to eat cooked",unknown,420g,Frozen Food,Migros,2023-05-24
214,7.30,Cream ice creamCaramel,unknown,12 x 57ml,Frozen Food,Migros,2023-05-24
215,7.95,V-LoveVegetable ice creamStrawberry,unknown,6 x 110 ml,Frozen Food,Migros,2023-05-24
216,1.95,Soft IceIce creamCoffee with coffee sauce,unknown,220ml,Frozen Food,Migros,2023-05-24
217,3.60,Aha! MSCFish sticks,unknown,300g,Frozen Food,Migros,2023-05-24
218,6.30,Paella Fruits de mer,Costa,600g,Frozen Food,Migros,2023-05-24
219,5.50,  Forno di PietraPizzaCaprese,Buitoni,350g,Frozen Food,Migros,2023-05-24
220,8.95,MegaStar  AlmondVanilla ice creamWith milk chocolate coating and almonds,unknown,6 x 120ml,Frozen Food,Migros,2023-05-24
221,29.95,  IP-SUISSEChinese fondue:Beef - thick,Finest,450g,Frozen Food,Migros,2023-05-24
222,4.95,M-ClassicElder MagronsWith cheese,unknown,500g,Frozen Food,Migros,2023-05-24
223,11.–,  MSCAtlantic cod filletsBreaded - ,Pelican,4-8 pieces500g,Frozen Food,Migros,2023-05-24
224,7.50,  MiniIce cream with Oreo biscuit pieces,Oreo,6 x 50ml,Frozen Food,Migros,2023-05-24
225,9.95,Ben & Jerry'sCream ice creamCookie Dough,unknown,465ml,Frozen Food,Migros,2023-05-24
226,33.50,  IP-SUISSEChinese FondueBeef & Pork,Finest,600g,Frozen Food,Migros,2023-05-24
227,23.95,Chinese FondueBeef - hand cut,Finest,300g,Frozen Food,Migros,2023-05-24
228,15.95,Chinese FondueChicken - hand cut,Finest,300g,Frozen Food,Migros,2023-05-24
229,2.20,M-ClassicM-Classic Léger Kakao,unknown,165ml,Frozen Food,Migros,2023-05-24
230,1.95,Soft Ice Amarena,unknown,220ml,Frozen Food,Migros,2023-05-24
231,2.20,V-LoveV-Love Vanilla Chocolate & Cookies,unknown,120ml,Frozen Food,Migros,2023-05-24
232,4.95,M-ClassicM-Classic Frozen Yo Nature,unknown,450ml,Frozen Food,Migros,2023-05-24
233,3.70,Gasparini Haselnuss & Pistache,Gasparini,140ml,Frozen Food,Migros,2023-05-24
234,3.50,Ben & Jerry'sFairtrade Ben&Jerry. Chocolate Brownie,unknown,100ml,Frozen Food,Migros,2023-05-24
235,3.50,Ben & Jerry'sFairtrade Ben&Jerry. Peanut Butter Cup,unknown,100ml,Frozen Food,Migros,2023-05-24
236,2.20,V-LoveV-Love Coffee Caramel Swirl,unknown,120ml,Frozen Food,Migros,2023-05-24
237,5.–,V-LoveV-Love Vanilla,unknown,450 ml,Frozen Food,Migros,2023-05-24
