,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
76,287,1.40,Rose hips with hibiscus flowers,Tea Time,125.0,"Coffe, Drinks and Tea",Migros,2023-05-24
77,289,12.45,  GoldInstant coffeeIntensity ,Nescafé,8180.0,"Coffe, Drinks and Tea",Migros,2023-05-24
78,294,3.95,Cocoa drinkWith chocolate,Califora,150.0,"Coffe, Drinks and Tea",Migros,2023-05-24
79,296,5.90,Coffee CapsulesLungo Caramello,Delizio,72.0,"Coffe, Drinks and Tea",Migros,2023-05-24
80,298,3.20,essmerFlavored teaPomegranate,M,50.0,"Coffe, Drinks and Tea",Migros,2023-05-24
81,302,14.50,Rast Barista Creme ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
82,303,12.45,  GoldInstant coffeeIntensity ,Nescafé,7180.0,"Coffe, Drinks and Tea",Migros,2023-05-24
83,304,11.80,La Semeuse Don Marco Bohnen,La Semeuse,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
84,305,8.70,Fairtrade Sombrero Classico,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
85,306,12.50,Demeter Fairtrade Espresso Arabica,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
86,307,9.40,Bio Fairtrade Kaffee Bohnen,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
87,308,12.50,Demeter Fairtrade Kaffee Arabica,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
88,309,13.–,Rast Milano ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
89,310,13.50,Rast Eldorado ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
90,311,13.50,ViCAFE Decaf Hausmischung,unknown,350.0,"Coffe, Drinks and Tea",Migros,2023-05-24
91,312,10.40,Tropical Mountains Mafioso Bio FT,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
92,313,10.90,Tropical Mountains Brasileña Bio FT,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
93,314,10.40,Tropical Mountains Columbiano Bio FT,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
94,315,9.90,Turm Brazil Yellow Bourbon,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
95,316,9.90,Turm Mount Kenya ,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
96,317,9.90,Turm Costa Rica,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
97,318,9.50,Black&Blaze Finest,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
98,319,10.50,Black&Blaze Supreme,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
99,320,10.50,Black&Blaze Tusk,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
100,321,13.90,Onesto Bio FT Kapitänsmischung,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
101,322,6.95,  VoncoréSoluble coffee chicoryCoffee Chicory,Cafino,200.0,"Coffe, Drinks and Tea",Migros,2023-05-24
102,330,1.70,-BudgetBlack tea,M,200.0,"Coffe, Drinks and Tea",Migros,2023-05-24
103,331,10.75,Bio Max Havelaar Barista Espresso Bohnen ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
104,332,7.95,Caffè Condor in Bohnen,Caffè Condor,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
105,333,9.40,Bio Fairtrade Espresso Bohnen,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
106,334,8.70,Fairtrade Sombrero Latino,Bertschi,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
107,335,9.95,Starbucks® Blonde® Espresso Roast Bohnen ,Starbucks,450.0,"Coffe, Drinks and Tea",Migros,2023-05-24
108,336,8.70,La Semeuse Nocturne Bohnen,La Semeuse,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
109,337,13.50,Rast Venezia ,unknown,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
110,338,6.80,alabar Indien Rast,M,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
111,339,17.20,ViCAFE Orang-Utan,unknown,350.0,"Coffe, Drinks and Tea",Migros,2023-05-24
112,340,12.60,ViCAFE Hausmischung,unknown,350.0,"Coffe, Drinks and Tea",Migros,2023-05-24
113,341,12.60,ViCAFE Créma-Mischung,unknown,350.0,"Coffe, Drinks and Tea",Migros,2023-05-24
114,342,10.40,Tropical Mountains Paradiso Bio FT,unknown,250.0,"Coffe, Drinks and Tea",Migros,2023-05-24
115,344,3.20,Flavored green teaOrange &guarana,Tetley,43.75,"Coffe, Drinks and Tea",Migros,2023-05-24
116,346,4.80,"Spice tea blend, flavored with spice extractClassic Cinnamon Spice",Yogi Tea,37.0,"Coffe, Drinks and Tea",Migros,2023-05-24
117,347,3.20,Green teaRefreshing mint,Tetley,30.0,"Coffe, Drinks and Tea",Migros,2023-05-24
118,348,5.30,"  EspressoCoffee CapsulesEspresso, Delizio system",Delizio,72.0,"Coffe, Drinks and Tea",Migros,2023-05-24
119,349,13.50,  GoldInstant coffeeNescafé Gold Organic,Nescafé,180.0,"Coffe, Drinks and Tea",Migros,2023-05-24
120,356,7.50,"igros Bio  FairtradeSoluble coffee, freeze-driedLungo",M,100.0,"Coffe, Drinks and Tea",Migros,2023-05-24
121,357,11.50,Coffee beansMocha Surfin,La Semeuse,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
122,361,9.75,  Gusto ItalianoCoffee beansOro,Caruso,500.0,"Coffe, Drinks and Tea",Migros,2023-05-24
