,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
229,2116,1.10,M-Drink IP Suisse,unknown,0.5,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
230,2117,1.85,Vollmilch Past IP Suisse,unknown,1.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
231,2118,1.10,Vollmilch IP Suisse,unknown,0.5,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
232,2119,1.70,Bio Ayran Aya,Migros Bio,0.23,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
233,2184,9.35,  BenecolYogurt drinkRaspberry,Emmi,0.78,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
234,2194,1.75,Wiesenmilch Vollmilch Past,unknown,1.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
235,2195,1.–,Wiesenmilch M-Drink Past,unknown,0.5,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
236,2196,1.–,Wiesenmilch Vollmilch Past,unknown,0.5,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
237,2197,1.95,Bergmilch Past IP-SUISSE,unknown,1.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
238,2199,1.75,Wiesenmilch M-Drink Past,unknown,1.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
239,2200,14.90,M-Drink UHT,unknown,9.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
240,2223,4.30,Pilzcrèmesuppe,unknown,0.3,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
241,2225,4.30,Kartoffel-Lauchsuppe,unknown,0.3,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
242,2253,2.90,Bio Rahm Past,unknown,0.25,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
243,2283,9.90,Aus der Region Gaspacho,unknown,0.74,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
244,2320,1.95,Sélection Lassi Mango,Migros Sélection,0.25,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
245,2321,1.95, Lassi Mango,Sélection,0.25,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
246,2325,2.20,V-Love Bio Drink Choco,V-Love,0.33,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
247,2326,2.20,V-Love Bio Drink Vanilla,V-Love,0.33,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
248,2352,7.20,Chiefs Drink Choco,Chiefs,0.99,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
249,2360,7.20,Chiefs Drink Coffee,Chiefs,0.99,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
250,2382,10.40,Valflora M-Drink UHT,Valflora,10.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
251,2415,6.20,Valflora M-Drink,Valflora,6.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
252,2417,6.–, Caffè LatteEmmi Caffè Latte Balance,Emmi,0.6900000000000001,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
253,2438,2.50,Bio Kefir Drink,unknown,0.5,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
254,2451,3.30,!Oat drinkFull,Oatly,1.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
255,2453,2.45,  BioSoy drinkPlain,V-Love,1.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
256,2485,3.50, Bio Haselnussdrink,Bjorg,1.0,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
257,2493,2.50,Milk drinkDouble Zero Macchiato,Emmi,0.23,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
258,2495,5.15,  AktifitProbiotic yogurt drinkBanana,Emmi,0.39,"Dairy, Eggs & Fresh Convenience Food",Migros,2023-05-18
