,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
66,4.50,Fish sticksFrom pollack fillet - ,Alnatura,10 pieces250g,Frozen Food,Migros,2023-05-18
67,7.30,Cream ice creamChocolate,unknown,12 x 57ml,Frozen Food,Migros,2023-05-18
68,2.80,Ice stracciatellaWith biscuits,M-Classic,6 x 54g,Frozen Food,Migros,2023-05-18
69,4.95,Edamame,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
70,4.80,Ham croissant,M-Budget,420g,Frozen Food,Migros,2023-05-18
71,7.30,Cream ice creamStrawberry,unknown,12 x 57ml,Frozen Food,Migros,2023-05-18
72,3.30,Swiss creamed spinach,Migros Bio,500g,Frozen Food,Migros,2023-05-18
73,2.50,Buttered vegetablesWith fine parsley,Alnatura,300g,Frozen Food,Migros,2023-05-18
74,4.50,French fries allumettesExtra fine,M-Classic,750g,Frozen Food,Migros,2023-05-18
75,3.50,  IP-SUISSEPumpkin,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
76,5.95,Water iceWith strawberry and melon aroma,Cowboy,12 x 48ml,Frozen Food,Migros,2023-05-18
77,4.95,RaspberriesUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-18
78,3.25,  Happy HourLight wheat breadFilled with garlic and herb butter,M-Classic,240g,Frozen Food,Migros,2023-05-18
79,10.45,Chicken Délice breaded,Don Pollo,750g,Frozen Food,Migros,2023-05-18
80,5.20,  IP-SUISSESwiss vegetable mixUnseasoned,Farmer's Best,750g,Frozen Food,Migros,2023-05-18
81,5.65,  MSCPrawns CocktailCooked & peeled,M-Budget,400g,Frozen Food,Migros,2023-05-18
82,12.50,Beef burger,M-Classic,8 x 90g,Frozen Food,Migros,2023-05-18
83,3.60,Brussel sprouts,Farmer's Best,750g,Frozen Food,Migros,2023-05-18
84,4.95,  PiccolinisMini PizzasHam-Cheese,Buitoni,270g,Frozen Food,Migros,2023-05-18
85,4.80,  RöstiFrench fries,Denny's,500g,Frozen Food,Migros,2023-05-18
86,3.40,French fries,M-Classic,750g,Frozen Food,Migros,2023-05-18
87,5.20,Wild blueberriesUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-18
88,5.40,Iced bars,Snickers,6 x 50.3ml,Frozen Food,Migros,2023-05-18
89,9.95,"  ASCShrimpsRaw, with notched shell",M-Budget,450g,Frozen Food,Migros,2023-05-18
90,5.50,  Fruit IceFruit ice creamRaspberry,You,6 x 48ml,Frozen Food,Migros,2023-05-18
91,3.30,  MSCFilets gourmet à la bordelaise,M-Budget,2 portions400g,Frozen Food,Migros,2023-05-18
92,3.95,MangoUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-18
93,2.70,PizzaMargherita,M-Classic,275g,Frozen Food,Migros,2023-05-18
94,10.95,Chicken cordon bleuBreaded,Don Pollo,750g,Frozen Food,Migros,2023-05-18
95,6.95,Water iceWith sour fireflies,Trolli,8 x 67ml,Frozen Food,Migros,2023-05-18
96,5.50,  Fruit IceFruit ice creamMango,You,6 x 48ml,Frozen Food,Migros,2023-05-18
97,3.95,?Creamed leeksSeasoned,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
98,4.50,PizzaWith ham and cheese,La Trattoria,660g,Frozen Food,Migros,2023-05-18
99,2.95,Cheese ramekins,M-Classic,280g,Frozen Food,Migros,2023-05-18
100,7.95,Butter croissants,M-Classic,660g,Frozen Food,Migros,2023-05-18
101,5.95,Tomato and mozzarella biscuits,M-Classic,460g,Frozen Food,Migros,2023-05-18
102,5.50,Ham Strudel,M-Classic,1 piece420g,Frozen Food,Migros,2023-05-18
103,5.95,Bolognese pastry,M-Classic,480g,Frozen Food,Migros,2023-05-18
104,4.80,"Chicken Curry Bols breaded, prefried",Don Pollo,250g,Frozen Food,Migros,2023-05-18
105,3.30,Half plumsUnsweetened,M-Classic,750g,Frozen Food,Migros,2023-05-18
106,3.75,Swiss chopped spinach,Migros Bio,500g,Frozen Food,Migros,2023-05-18
107,9.70,Chicken Crispy breaded,Don Pollo,700g,Frozen Food,Migros,2023-05-18
108,11.20,Chicken délicePrefried,M-Budget,1kg,Frozen Food,Migros,2023-05-18
109,4.95,Baguette Margherita,M-Budget,6 x 125g,Frozen Food,Migros,2023-05-18
110,6.60,  Happy HourHam croissant,M-Classic,504g,Frozen Food,Migros,2023-05-18
111,6.95,Cape hake back fillets,Pelican,400g,Frozen Food,Migros,2023-05-18
112,5.40,Half apricotsUnsweetened,M-Classic,750g,Frozen Food,Migros,2023-05-18
113,9.95,  Mini ZooChicken nuggetsBreaded,Lilibiggs,750g,Frozen Food,Migros,2023-05-18
114,3.70,Blueberries wild,M-Classic,300g,Frozen Food,Migros,2023-05-18
115,13.95,Chicken thigh,M-Budget,2kg,Frozen Food,Migros,2023-05-18
116,4.30,  MSCFish fingers CodfishBreaded - ,Pelican,10 pieces300g,Frozen Food,Migros,2023-05-18
117,4.50,"Cherries, pittedUnsweetened",M-Classic,450g,Frozen Food,Migros,2023-05-18
118,3.95,Asian rice dishWith roasted chicken &vegetables,M-Classic,750g,Frozen Food,Migros,2023-05-18
119,12.95,Momos with beef,Tenz,8 pieces280g,Frozen Food,Migros,2023-05-18
120,3.40,  IP-SUISSESpinach choppedSeasoned,Farmer's Best,800g,Frozen Food,Migros,2023-05-18
121,4.50,StrawberriesUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-18
122,11.95,Chicken nuggetsPasty,Don Pollo,750g,Frozen Food,Migros,2023-05-18
123,2.40,Garden peas and carrots,Farmer's Best,600g,Frozen Food,Migros,2023-05-18
124,3.30,"Flambé Alsatian styleWith crème fraîche, bacon and onions",M-Classic,260g,Frozen Food,Migros,2023-05-18
125,3.95,Vegetable sticks,Alnatura,300g,Frozen Food,Migros,2023-05-18
126,6.50,Spring rolls:With vegetables and sweet &sour sauce - ,J.Bank's,6 pieces370g,Frozen Food,Migros,2023-05-18
127,4.95,NuggetsVeggie - approx. ,V-Love,16 pieces320g,Frozen Food,Migros,2023-05-18
128,3.15,Ice creamVanilla Bourbon,M-Budget,2000ml,Frozen Food,Migros,2023-05-18
129,4.40,PizzaWith tomatoes and mozzarella,La Trattoria,660g,Frozen Food,Migros,2023-05-18
130,12.40,Breaded Chicken Nuggets,Don Pollo,750g,Frozen Food,Migros,2023-05-18
131,4.80,  ClassicPotato slices seasonedWith shell in crisp breading,Denny's,600g,Frozen Food,Migros,2023-05-18
132,5.50,Berry mixture unsweetenedBlackberries wild - Raspberries - Strawberries wild - Blueberries wild - Red currants - Black currants,M-Classic,450g,Frozen Food,Migros,2023-05-18
133,4.95,  PiccolinisMini PizzasTomato-Mozzarella,Buitoni,270g,Frozen Food,Migros,2023-05-18
134,9.50,  ASCPangasius fillets,M-Budget,900g,Frozen Food,Migros,2023-05-18
135,3.50,BioCauliflower,unknown,500g,Frozen Food,Migros,2023-05-18
136,5.40,Iced bars,Mars,6 x 49.5ml,Frozen Food,Migros,2023-05-18
137,7.–,Spring rollsWith chicken and vegetables with sweet &sour sauce - ,J.Bank's,6 pieces370g,Frozen Food,Migros,2023-05-18
138,6.50,  MiniMini spring rollsWith vegetables and sweet &sour sauce - ,J.Bank's,12 pieces310g,Frozen Food,Migros,2023-05-18
139,4.95,"  Happy HourPuff pastryWith spinach/, bacon, ham/, cheese, cheese,/onion filling and pork product to eat cooked",M-Classic,420g,Frozen Food,Migros,2023-05-18
140,3.95,  Favorit?Mixed vegetables,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
141,4.95,  CountryOven fries with crisp breadingExtra thick,Denny's,600g,Frozen Food,Migros,2023-05-18
142,1.95,Summer vegetablesFrom German organic cultivation,Alnatura,300g,Frozen Food,Migros,2023-05-18
143,9.95,Diced chickenWith spice brine,M-Budget,750g,Frozen Food,Migros,2023-05-18
144,5.95,  ClassicFrench friesWith crisp breading,Denny's,750g,Frozen Food,Migros,2023-05-18
145,6.25,  Romanesco?Mixed vegetablesSeasoned,Farmer's Best,750g,Frozen Food,Migros,2023-05-18
146,8.40,Water iceWatermelon,Water-Melon,8 x 70 ml,Frozen Food,Migros,2023-05-18
147,10.35,Chicken wings,M-Budget,1.5kg,Frozen Food,Migros,2023-05-18
148,4.95,  MSCPizzaWith tuna and onions,La Trattoria,700g,Frozen Food,Migros,2023-05-18
149,6.95,Ice cream pralineCrunchy & creamy,Choquello,8 x 82ml,Frozen Food,Migros,2023-05-18
150,3.70,Spinach ramekins,M-Classic,280g,Frozen Food,Migros,2023-05-18
151,5.60,  IP-SUISSE?Mixed vegetablesBrunoise,Farmer's Best,750g,Frozen Food,Migros,2023-05-18
152,4.50,Mixed berriesUnsweetened,Alnatura,300g,Frozen Food,Migros,2023-05-18
153,5.95,Cream ice creamGelato stracciatella,Gelato,6 x 70ml,Frozen Food,Migros,2023-05-18
154,4.95,Hamburger,Migros Bio,2 x 100g,Frozen Food,Migros,2023-05-18
155,4.50,PizzaDiavola,La Trattoria,640g,Frozen Food,Migros,2023-05-18
156,11.95,Chicken breast cutlet spicedSpiced - ,M-Classic,6-8 pièces750g,Frozen Food,Migros,2023-05-18
157,5.95,Water ice ice teaLemon,Ice Tea,12 x 48ml,Frozen Food,Migros,2023-05-18
158,4.15,  MSCCrispy fried fishBreaded - ,Pelican,4 pieces400g,Frozen Food,Migros,2023-05-18
159,4.95,Potato Puffer,Alnatura,10 pieces600g,Frozen Food,Migros,2023-05-18
160,4.20,Water iceWith pineapple and orange aroma,Delta-Jet,8 x 53ml,Frozen Food,Migros,2023-05-18
161,3.70,PizzaVegetale,Alnatura,340g,Frozen Food,Migros,2023-05-18
162,4.80,  MexicanPotato slices with breadingFor final baking,Denny's,600g,Frozen Food,Migros,2023-05-18
163,7.95,Seafood mixCooked,Pelican,500g,Frozen Food,Migros,2023-05-18
164,4.50,PizzaWith cooked ham and mushrooms,La Trattoria,660g,Frozen Food,Migros,2023-05-18
165,4.50,Chäs-Chüechli,Migros Bio,4 pieces280g,Frozen Food,Migros,2023-05-18
166,3.40,"Calamari Roman gutters TypeMade in Spain with calamar from Argentina (Southwest Atlantic, wild caught)",Pelican,250g,Frozen Food,Migros,2023-05-18
167,8.95,Breaded Chicken Nuggets,Migros Bio,300g,Frozen Food,Migros,2023-05-18
168,10.60,Waffle CornetStrawberry,Fun,8 x 145ml,Frozen Food,Migros,2023-05-18
169,4.40,IP-SUISSERhubarb,unknown,600g,Frozen Food,Migros,2023-05-18
170,3.75,Mushroom ramekins,M-Classic,280g,Frozen Food,Migros,2023-05-18
171,3.95,Jalapeno Crispy breaded peppers with cream cheese fillingWith chili sauce - ,J.Bank's,5-7 pieces250g,Frozen Food,Migros,2023-05-18
172,5.50,  Bretagne?Mixed vegetablesSeasoned,Farmer's Best,750g,Frozen Food,Migros,2023-05-18
173,3.80,PizzaSalami,Alnatura,320g,Frozen Food,Migros,2023-05-18
174,8.20,RaspberriesUnsweetened,M-Classic,500g,Frozen Food,Migros,2023-05-18
175,4.50,Trio of Swiss florets,Migros Bio,500g,Frozen Food,Migros,2023-05-18
176,3.50,Pomegranate seed,Alnatura,300g,Frozen Food,Migros,2023-05-18
177,6.50,Gruyere Delights,Migros Bio,6 pieces360g,Frozen Food,Migros,2023-05-18
178,11.50,ShrimpsPeeled & cooked,Migros Bio,400g,Frozen Food,Migros,2023-05-18
179,4.95,  MSCWild salmon fillets Pacific,Pelican,250g,Frozen Food,Migros,2023-05-18
180,3.95,  MaxiVanilla Bourbon ice creamWith milk chocolate coating,M-Classic,8 x 120ml,Frozen Food,Migros,2023-05-18
181,5.95,  ASCPangasius in light lemon breadingBreaded - ,Pelican,5-9 pieces300g,Frozen Food,Migros,2023-05-18
182,4.95,Elder MagronsWith cheese,M-Classic,500g,Frozen Food,Migros,2023-05-18
183,2.95,Ice blockVanilla,M-Classic,680ml,Frozen Food,Migros,2023-05-18
184,12.95,Vegetarian Momos,Tenz,8 pieces280g,Frozen Food,Migros,2023-05-18
185,3.95,  SmoothieFruit mixtureRed,M-Classic,2 x 250g,Frozen Food,Migros,2023-05-18
186,6.95,Water iceWith fruit flavors - Chewing Gum Stick,Bubble Joe,10 x 50ml,Frozen Food,Migros,2023-05-18
187,4.20,  Happy HourBruschetta pomodoriWith tomatoes and mozzarella,M-Classic,228g,Frozen Food,Migros,2023-05-18
188,7.20,  DeliciousPotato gratin,M-Classic,750g,Frozen Food,Migros,2023-05-18
189,3.10,BaguetteWith ham and cheese,La Trattoria,220g,Frozen Food,Migros,2023-05-18
190,4.30,PineappleUnsweetened,M-Classic,500g,Frozen Food,Migros,2023-05-18
191,3.80,Quiches lorraines,M-Classic,280g,Frozen Food,Migros,2023-05-18
192,7.30,Cream ice creamMocha,unknown,12 x 57ml,Frozen Food,Migros,2023-05-18
193,5.50,Water iceTropical,Rainbow,6 x 70ml,Frozen Food,Migros,2023-05-18
194,9.95,Mochi Ice Cream,Sélection,2x chocolate-2x mango-2x matcha-green tea-2x coconut8 x 35g,Frozen Food,Migros,2023-05-18
195,6.35,Frittelle di gamberi croccantiTempura King Prawns,J.Bank's,250g,Frozen Food,Migros,2023-05-18
196,4.20,  Mini Windy'sOven pancakes with cream fillingClassic,M-Classic,250g,Frozen Food,Migros,2023-05-18
197,6.50,Spinach Cookies,Migros Bio,6 pieces360g,Frozen Food,Migros,2023-05-18
198,8.70,Breaded Chicken Nuggets,Don Pollo,300g,Frozen Food,Migros,2023-05-18
199,7.95,Vegetable ice creamStrawberry,V-Love,6 x 110 ml,Frozen Food,Migros,2023-05-18
200,3.60,Aha! MSCFish sticks,unknown,300g,Frozen Food,Migros,2023-05-18
201,4.20,Plums,Migros Bio,600g,Frozen Food,Migros,2023-05-18
202,4.50,Mixed vegetables for pan frying,Migros Bio,500g,Frozen Food,Migros,2023-05-18
203,5.50,Plant based ice cream chocolatesVegan,V-Love,180ml,Frozen Food,Migros,2023-05-18
204,18.90,  Happy HourHam croissant,M-Classic,36 pieces1512g,Frozen Food,Migros,2023-05-18
205,4.95,  IP-SUISSECauliflower rice,You,750g,Frozen Food,Migros,2023-05-18
206,5.95,Prawns Cocktail,Pelican,300g,Frozen Food,Migros,2023-05-18
207,4.80,PiadinaWith mozzarella and cooked ham,La Trattoria,280g,Frozen Food,Migros,2023-05-18
208,1.95,Ice creamVanilla with chocolate sauce,Soft Ice,220ml,Frozen Food,Migros,2023-05-18
209,5.95,Iced mochisPassion fruit and mango - Tropical paradise,Little moons,6 x 32g,Frozen Food,Migros,2023-05-18
210,10.50,Chicken escalope,Don Pollo,720g,Frozen Food,Migros,2023-05-18
211,7.40,  Filets Gourmet - MSCAtlantic Cod FilletProvençale,Pelican,400g,Frozen Food,Migros,2023-05-18
212,6.30,Paella Fruits de mer,Costa,600g,Frozen Food,Migros,2023-05-18
213,8.95,Cod fillet,Pelican,400g,Frozen Food,Migros,2023-05-18
214,3.20,Sugar peasUnseasoned,Farmer's Best,360g,Frozen Food,Migros,2023-05-18
215,4.60,CutletVegan - ,V-Love,4 pieces340g,Frozen Food,Migros,2023-05-18
216,7.95,  Ratatouille?Mixed vegetablesSeasoned,Farmer's Best,750g,Frozen Food,Migros,2023-05-18
217,3.70,Spinach TartletsVegan,V-Love,280g,Frozen Food,Migros,2023-05-18
218,6.40,Plant-based alternative to ham croissantsVegan,V-Love,528g,Frozen Food,Migros,2023-05-18
219,5.50,Potato slicesWedges,Migros Bio,500g,Frozen Food,Migros,2023-05-18
220,3.60,Cream ice creamStracciatella,M-Classic,1000ml,Frozen Food,Migros,2023-05-18
221,5.50,  Forno di PietraPizzaCaprese,Buitoni,350g,Frozen Food,Migros,2023-05-18
222,9.95,Cheese rollPao de queijo,Boule d'or Le Gruyère,340g,Frozen Food,Migros,2023-05-18
223,3.90,Tarte flambéeCheese leek,Alnatura,295g,Frozen Food,Migros,2023-05-18
224,9.20,Diced chicken,M-Classic,500g,Frozen Food,Migros,2023-05-18
225,5.95,Beyond burgerVegan,Beyond Meat,2 x 113g,Frozen Food,Migros,2023-05-18
226,9.95,Chicken wingsSeasoned,M-Classic,750g,Frozen Food,Migros,2023-05-18
227,15.95,Shrimps Tail-OnCooked,Pelican,500g,Frozen Food,Migros,2023-05-18
228,6.95,Buttered vegetablesSeasoned,Farmer's Best,750g,Frozen Food,Migros,2023-05-18
229,7.95,Crunchy Chicken Nuggets,Don Pollo,400g,Frozen Food,Migros,2023-05-18
230,4.35,Swiss vegetable mixMinestrone,Migros Bio,500g,Frozen Food,Migros,2023-05-18
231,5.50,  Forno di PietraPizzaDiavola,Buitoni,340g,Frozen Food,Migros,2023-05-18
232,2.50,LasagneVerdure,La Trattoria,400g,Frozen Food,Migros,2023-05-18
233,3.30,PizzaMargherita,Alnatura,300g,Frozen Food,Migros,2023-05-18
234,9.45,Chicken Burger,M-Budget,10 x 90g,Frozen Food,Migros,2023-05-18
235,5.50,Chocolate croissant,Le Fournil de Pierre,420g,Frozen Food,Migros,2023-05-18
236,4.95,LasagneBolognese,La Trattoria,600g,Frozen Food,Migros,2023-05-18
237,6.20,Mini Samosa,J.Bank's,12 pieces276g,Frozen Food,Migros,2023-05-18
238,2.95,Ice blockVanilla and strawberry,M-Classic,680ml,Frozen Food,Migros,2023-05-18
239,7.50,  MiniIce cream with Oreo biscuit pieces,Oreo,6 x 50ml,Frozen Food,Migros,2023-05-18
240,7.95,  PetitWaffle CornetColoretto,Fun,8 x 60ml,Frozen Food,Migros,2023-05-18
241,2.95,Chicken liverNature,M-Classic,300g,Frozen Food,Migros,2023-05-18
242,5.50,  Happy HourMini ChüechliWith cheese and bacon /filling with spinach /filling with cheese filling,M-Classic,260g,Frozen Food,Migros,2023-05-18
243,5.60,  Forno di PietraPizzaHam and mushrooms,Buitoni,340g,Frozen Food,Migros,2023-05-18
244,3.95,  SmoothieFruit mixtureYellow,M-Classic,2 x 250g,Frozen Food,Migros,2023-05-18
245,3.95,Bulgur &quinoaWith vegetables,You,600g,Frozen Food,Migros,2023-05-18
246,6.50,Ice creamWith Oreo cookie pieces,Oreo,6 x 55 ml,Frozen Food,Migros,2023-05-18
247,9.95,Cream ice creamCookie Dough,Ben & Jerry's,465ml,Frozen Food,Migros,2023-05-18
248,8.95,  AlmondVanilla ice creamWith milk chocolate coating and almonds,MegaStar,6 x 120ml,Frozen Food,Migros,2023-05-18
249,5.20,Veal sausage,M-Classic,300g,Frozen Food,Migros,2023-05-18
250,7.80,Asia MixSeasoned,Farmer's Best,750g,Frozen Food,Migros,2023-05-18
251,1.95,Ice creamCoffee with coffee sauce,Soft Ice,220ml,Frozen Food,Migros,2023-05-18
252,6.95,Ice creamWith fruit juice,Exotic,4 x 90 ml,Frozen Food,Migros,2023-05-18
253,3.95,LentilsWith vegetables,You,600g,Frozen Food,Migros,2023-05-18
254,4.50,Spinach Italian-StyleSeasoned,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
255,3.10,BaguetteWith cheese and tomatoes,La Trattoria,220g,Frozen Food,Migros,2023-05-18
256,6.50,  MinisIce cream,MegaStar,"2x vanilla, 2x almond, 2x chocolate6 x 65ml",Frozen Food,Migros,2023-05-18
257,6.30,  MSCFilets Gourmet Alaska pollack Bordelaise,Pelican,400g,Frozen Food,Migros,2023-05-18
258,7.90,Prawns with garlic sauce,Costa,200g,Frozen Food,Migros,2023-05-18
259,2.50,Beef marrow bone cut,M-Classic,300g,Frozen Food,Migros,2023-05-18
260,4.50,GyozaWith soy sauce,J.Bank's,265g,Frozen Food,Migros,2023-05-18
261,4.95,  MixesVegetable and mushroom mixture,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
262,5.95,Water iceLemon and orange flavors,Alaska,12 x 48ml,Frozen Food,Migros,2023-05-18
263,8.95,Chicken stripesIn crust,Don Pollo,400g,Frozen Food,Migros,2023-05-18
264,6.20,  MSCDab fillets,Pelican,400g,Frozen Food,Migros,2023-05-18
265,9.95,Cream ice creamVanilla,Migros Bio,1000ml,Frozen Food,Migros,2023-05-18
266,5.95,Mochi ice creamHoney roasted pistachio,Little moons,6 x 32 g,Frozen Food,Migros,2023-05-18
267,7.95,Cream ice creamVanilla - Lactose free - ,unknown,12 pcs12 x 57ml,Frozen Food,Migros,2023-05-18
268,6.95,Aha!Vanilla ice cream,unknown,6 x 120 ml,Frozen Food,Migros,2023-05-18
269,5.80,Carrots Potato SticksWith sesame,Alnatura,400g,Frozen Food,Migros,2023-05-18
270,5.50,  Forno di PietraPizzaHam and pesto,Buitoni,350g,Frozen Food,Migros,2023-05-18
271,7.95,  Premium QualitySwiss Angus Burger,The Frozen Butcher,2 x 125g,Frozen Food,Migros,2023-05-18
272,5.95,Gourmet filletBordelaise,Alnatura,320g,Frozen Food,Migros,2023-05-18
273,7.30,Cream ice creamCaramel,unknown,12 x 57ml,Frozen Food,Migros,2023-05-18
274,7.95,  BioAcai puree,You,400g,Frozen Food,Migros,2023-05-18
275,4.95,SticksVegan - ,V-Love,10 pieces300g,Frozen Food,Migros,2023-05-18
276,11.20,"Crispy porkBreaded, prefried",M-Budget,900g,Frozen Food,Migros,2023-05-18
277,6.95,  CaramelCaramel ice creamWith white chocolate coating and biscuits,MegaStar,4 x 90 ml,Frozen Food,Migros,2023-05-18
278,7.50,  MiniMini spring rollsWith chicken and vegetables with sweet &sour sauce - ,J.Bank's,12 pieces310g,Frozen Food,Migros,2023-05-18
279,5.50,LasagnePasture Beef,Migros Bio,360g,Frozen Food,Migros,2023-05-18
280,3.60,Cream ice creamChocolate,M-Classic,1000ml,Frozen Food,Migros,2023-05-18
281,4.80,Spinach StrudelWith mascarpone - ,M-Classic,1 piece420g,Frozen Food,Migros,2023-05-18
282,6.60,  ASCPangasius fillets,Pelican,500g,Frozen Food,Migros,2023-05-18
283,10.60,Waffle CornetChocolate,Fun,8 x 145ml,Frozen Food,Migros,2023-05-18
284,5.50,Spring rolls with vegetablesWith sweet-sour sauce - ,Migros Bio,4 pieces240g,Frozen Food,Migros,2023-05-18
285,1.95,Ice creamStrawberry &Vanilla,Soft Ice,220ml,Frozen Food,Migros,2023-05-18
286,8.95,  MSCPerch fritters,Pelican,250g,Frozen Food,Migros,2023-05-18
287,4.20,Gruyère ramekins,M-Classic,280g,Frozen Food,Migros,2023-05-18
288,9.20,  Crunchy IceCream ice cream,Ovomaltine,4 x 100ml,Frozen Food,Migros,2023-05-18
289,8.95,  MSCPlaice fillets,Pelican,400g,Frozen Food,Migros,2023-05-18
290,4.95,  Filets Gourmet - MSCAlaska Pollock FilletWith potato gratin,Pelican,380g,Frozen Food,Migros,2023-05-18
291,5.95,Cream ice creamVanilla & Chocolate,Gelato,6 x 70ml,Frozen Food,Migros,2023-05-18
292,3.60,Cream ice creamMocha,M-Classic,1000ml,Frozen Food,Migros,2023-05-18
293,13.95,Chicken leg nature,M-Classic,1.8kg,Frozen Food,Migros,2023-05-18
294,13.95,  MSCScallopsRaw,Pelican,200g,Frozen Food,Migros,2023-05-18
295,11.–,  MSCAtlantic cod filletsBreaded - ,Pelican,4-8 pieces500g,Frozen Food,Migros,2023-05-18
296,5.50,  SaisonIce cakeRomanoff,Glacetta,750ml,Frozen Food,Migros,2023-05-18
297,7.30,Cream ice creamVanilla,unknown,6 x 85ml,Frozen Food,Migros,2023-05-18
298,6.40,  BioPangasius fillets,Pelican,300g,Frozen Food,Migros,2023-05-18
299,4.50,GlacecakeVanilla,Glacetta,800ml,Frozen Food,Migros,2023-05-18
300,7.95,  BiscoffMini cream ice cream,Lotus,6 x 60ml,Frozen Food,Migros,2023-05-18
301,3.95,Vegetable alternative to pizzaMargherita,V-Love,350g,Frozen Food,Migros,2023-05-18
302,5.20,Cordon VertVegan - ,V-Love,2 pieces260g,Frozen Food,Migros,2023-05-18
303,5.20,GlacecakeCappuccino,Glacetta,800ml,Frozen Food,Migros,2023-05-18
304,7.95,Aha!Vanilla ice cream,unknown,1000 ml,Frozen Food,Migros,2023-05-18
305,9.50,ShrimpsRaw and peeled,Migros Bio,200g,Frozen Food,Migros,2023-05-18
306,7.80,BioApricots,unknown,600g,Frozen Food,Migros,2023-05-18
307,2.20,  SlurpyWater iceWith orange and ziron flavor,M-Classic,12 x 50ml,Frozen Food,Migros,2023-05-18
308,3.80,Chicken heartsNature,M-Classic,300g,Frozen Food,Migros,2023-05-18
309,4.50,  Almost CookieVanilla cream ice creamWith ,Mary Jane,16% pieces of sponge cake dough and chocolate shavings450ml,Frozen Food,Migros,2023-05-18
310,4.95,BurgerVegi,V-Love,2 x 110g,Frozen Food,Migros,2023-05-18
311,8.95,  CappuccinoGlace CoffeeWith milk chocolate coating,MegaStar,6 x 120ml,Frozen Food,Migros,2023-05-18
312,3.20,SorbetLemons,Le Sorbet,1000ml,Frozen Food,Migros,2023-05-18
313,6.50,Cuttlefish ringsCooked,Pelican,300g,Frozen Food,Migros,2023-05-18
314,2.70,Marroni purée,Migros Bio,250g,Frozen Food,Migros,2023-05-18
315,5.50,  MSCPlaice filletsLightly breaded,Pelican,300g,Frozen Food,Migros,2023-05-18
316,3.95,Vegetable alternative lasagne bologneseVegan,V-Love,360g,Frozen Food,Migros,2023-05-18
317,7.20,  Pure Vanille Bourbon ComoresVanilla cream ice cream,Sélection,450ml,Frozen Food,Migros,2023-05-18
318,8.95,Water ice,Ice Party,"4x water melon, 4x thunder storm, 4x yupi, 4x cowboy",Frozen Food,Migros,2023-05-18
319,5.60,  Forno di PietraPizzaHawaï,Buitoni,380g,Frozen Food,Migros,2023-05-18
320,5.95,  PizzettaPizzettaVerdure,Buitoni,370g,Frozen Food,Migros,2023-05-18
321,2.40,Small peas extra fineUnseasoned,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
322,1.95,Oven fries,M-Classic,240g,Frozen Food,Migros,2023-05-18
323,30.40,Pork fillet in batterWith sausage meat,Finest,800g,Frozen Food,Migros,2023-05-18
324,33.50,  IP-SUISSEChinese FondueBeef & Pork,Finest,600g,Frozen Food,Migros,2023-05-18
325,2.95,Waffle CornetVanilla & Strawberry,M-Classic,8 x 120ml,Frozen Food,Migros,2023-05-18
326,4.95,Waffle Cornet - MiniVanilla,M-Classic,12 x 28 ml,Frozen Food,Migros,2023-05-18
327,2.95,Waffle CornetVanilla,M-Classic,8 x 120ml,Frozen Food,Migros,2023-05-18
328,2.95,Waffle CornetVanilla & Chocolate,M-Classic,8 x 120ml,Frozen Food,Migros,2023-05-18
329,3.95,  MaxiVanilla Bourbon ice creamWith milk chocolate coating and almonds,M-Classic,8 x 120ml,Frozen Food,Migros,2023-05-18
330,23.95,Chinese FondueBeef - hand cut,Finest,300g,Frozen Food,Migros,2023-05-18
331,3.95,RaspberriesUnsweetened,M-Classic,250g,Frozen Food,Migros,2023-05-18
332,6.–,Soup chicken,M-Classic,1000g,Frozen Food,Migros,2023-05-18
333,3.70,Poêlée de légumes AsiaDélicatement épicé,Alnatura,450g,Frozen Food,Migros,2023-05-18
334,2.95,  IP-SUISSESpinach chopped,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
335,2.10,  IP-SUISSECreamed spinachSeasoned,Farmer's Best,240g,Frozen Food,Migros,2023-05-18
336,3.10,  IP-SUISSELeaf spinach,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
337,2.95,MegaStar Artisan Coffee Cold Brew,MegaStar,95ml,Frozen Food,Migros,2023-05-18
338,6.20,GlacesticksWith milk chocolate,Milk'is,10 x 54ml,Frozen Food,Migros,2023-05-18
339,3.15,Ice cream,M-Budget,3 Colori - Vanille Bourbon-Strawberry-Chocolate2000ml,Frozen Food,Migros,2023-05-18
340,3.95,  IP-SUISSEBroccoli floret,Farmer's Best,500g,Frozen Food,Migros,2023-05-18
341,15.95,Chinese FondueChicken - hand cut,Finest,300g,Frozen Food,Migros,2023-05-18
