,Unnamed: 0,Price,Product,Producer,Quantity,Type of food,Supermarket,Date
102,255,4.95,Endives,Extra,300.0,Fruits and Vegetables,Migros,2023-05-18
103,265,5.60,BioEggplantOrganic,unknown,1000.0,Fruits and Vegetables,Migros,2023-05-18
104,266,3.70,PotatoesRösti-Frites Baked,Fresca,2500.0,Fruits and Vegetables,Migros,2023-05-18
105,269,4.50,Flat peaches,Demeter,500.0,Fruits and Vegetables,Migros,2023-05-18
106,274,4.20,Garlic,Demeter,150.0,Fruits and Vegetables,Migros,2023-05-18
107,278,3.95,TomatoesCherry vine,Sélection,200.0,Fruits and Vegetables,Migros,2023-05-18
108,281,3.90,Spring cabbage,Anna's Best,200.0,Fruits and Vegetables,Migros,2023-05-18
109,286,3.75,Butterhead lettuceVerte,Anna's Best,230.0,Fruits and Vegetables,Migros,2023-05-18
110,296,2.20,  BioWine- Sauerkraut organic,Masshard,250.0,Fruits and Vegetables,Migros,2023-05-18
111,297,4.95,ApplesMini,Fresca,1500.0,Fruits and Vegetables,Migros,2023-05-18
112,299,2.90,KiwiRed,Sélection,280.0,Fruits and Vegetables,Migros,2023-05-18
113,302,6.65,Blueberries,unknown,500.0,Fruits and Vegetables,Migros,2023-05-18
114,306,8.90,AsparagusGreen of Europe,unknown,750.0,Fruits and Vegetables,Migros,2023-05-18
115,307,2.20,ColeslawRaffled,Migros Bio,200.0,Fruits and Vegetables,Migros,2023-05-18
116,310,3.10,FigsFresh,unknown,500.0,Fruits and Vegetables,Migros,2023-05-18
117,312,2.25,Carrots and celeryGrated - Organic,Migros Bio,200.0,Fruits and Vegetables,Migros,2023-05-18
118,313,2.25,CeleryGrated - Organic,Migros Bio,200.0,Fruits and Vegetables,Migros,2023-05-18
119,318,2.90,Gardener's salad,Anna's Best,350.0,Fruits and Vegetables,Migros,2023-05-18
120,319,6.95,MangoCubes,Anna's Best,320.0,Fruits and Vegetables,Migros,2023-05-18
121,320,5.95,Fruit salad,Anna's Best,340.0,Fruits and Vegetables,Migros,2023-05-18
122,324,2.95,  BioLamb's lettuceOrganic,Anna's Best,60.0,Fruits and Vegetables,Migros,2023-05-18
123,331,2.55,"  Max HavelaarGrapesMixed, coreless",Fresca,500.0,Fruits and Vegetables,Migros,2023-05-18
124,338,5.65,BioBeansOrganic,unknown,500.0,Fruits and Vegetables,Migros,2023-05-18
